Synonym,Chembl ID
technetium (99mtc) pertechnetate,CHEMBL2096641
sodium pertechnetium (99mtc) injection,CHEMBL2096641
sodium pertechnetate tc 99m,CHEMBL2096641
technetium tc-99m sodium pertechnetate generator,CHEMBL2096641
minitec,CHEMBL2096641
pertscan-99m,CHEMBL2096641
tc 99m generator,CHEMBL2096641
technelite,CHEMBL2096641
technetium tc 99m generator,CHEMBL2096641
ultra-technekow fm,CHEMBL2096641
inamrinone lactate,CHEMBL2096642
inamrinone lactate,CHEMBL2096642
amrinone lactate,CHEMBL2096642
haloperidol lactate,CHEMBL2096643
haloperidol lactate,CHEMBL2096643
haloperidol intensol,CHEMBL2096643
aminosalyle sodium,CHEMBL2096646
p.a.s. sodium,CHEMBL2096646
parasal sodium,CHEMBL2096646
sodium p.a.s.,CHEMBL2096646
lanthanum carbonate,CHEMBL2096647
lanthanum carbonate,CHEMBL2096647
fosrenol,CHEMBL2096647
urea (13c),CHEMBL2096648
breathtek ubt for h-pylori,CHEMBL2096648
helicosol,CHEMBL2096648
meretek ubt kit (w/ pranactin),CHEMBL2096648
pylori-chek breath test,CHEMBL2096648
sodium thiosulfate,CHEMBL2096650
e539,CHEMBL2096650
ametox,CHEMBL2096650
sodothiol,CHEMBL2096650
sulfothiorine,CHEMBL2096650
mangafodipir trisodium,CHEMBL2096651
win-59010,CHEMBL2096651
teslascan,CHEMBL2096651
hemin,CHEMBL2096654
panhematin,CHEMBL2096654
cobalt (57co) cyanocobalamine,CHEMBL2096655
cyanocobalamin (57co),CHEMBL2096655
racobalamin-57,CHEMBL2096655
rubratope-57,CHEMBL2096655
technetium (99mtc) pentetic acid,CHEMBL2096656
technetium tc-99m pentetate kit,CHEMBL2096656
human serum albumin diethylenetriaminepentaacetic acid technetium (99mtc) injection,CHEMBL2096656
technetium tc 99m pentetate,CHEMBL2096656
technetium tc 99m pentetate sodium,CHEMBL2096656
technetium tc-99m pentetate kit,CHEMBL2096656
an-dtpa,CHEMBL2096656
mpi dtpa kit - chelate,CHEMBL2096656
tc 99m dtpa kit (chelate),CHEMBL2096656
techneplex,CHEMBL2096656
technetium (99mtc) bicisate,CHEMBL2096659
technetium tc 99m bicisate,CHEMBL2096659
technetium tc-99m bicisate kit,CHEMBL2096659
technetium tc-99m bicisate kit,CHEMBL2096659
neurolite,CHEMBL2096659
samarium (153sm) lexidronam,CHEMBL2096660
samarium (153sm) lexidronam pentasodium,CHEMBL2096660
samarium (153sm) lexidronam,CHEMBL2096660
153sm,CHEMBL2096660
cyt-424,CHEMBL2096660
quadramet,CHEMBL2096660
shu-9119,CHEMBL2096742
asn-lys-phe-phe-leu-ala-leu-ile-ser,CHEMBL2096765
pradefovir,CHEMBL2096895
nitroprusside,CHEMBL2097081
tcmdc-142409,CHEMBL2097844
gsk796865a,CHEMBL2097844
sb-708224,CHEMBL2097845
tcmdc-142412,CHEMBL2097845
tcmdc-142408,CHEMBL2097846
gsk1955236a,CHEMBL2097846
tcmdc-142411,CHEMBL2097847
gw339742x,CHEMBL2097847
tcmdc-142413,CHEMBL2097848
gsk1303102a,CHEMBL2097848
tcmdc-142414,CHEMBL2097849
gsk1472560a,CHEMBL2097849
tcmdc-142415,CHEMBL2097850
gsk1525120a,CHEMBL2097850
tcmdc-142416,CHEMBL2097851
gsk975839a,CHEMBL2097851
gw283925a,CHEMBL2097852
sb-557875,CHEMBL2097853
tcmdc-142418,CHEMBL2097853
gw356807a,CHEMBL2097854
tcmdc-142419,CHEMBL2097855
gsk731389a,CHEMBL2097855
tcmdc-142420,CHEMBL2097856
gsk1063699a,CHEMBL2097856
tcmdc-142421,CHEMBL2097857
gsk492450a,CHEMBL2097857
tcmdc-142423,CHEMBL2097858
gw859039x,CHEMBL2097858
tcmdc-142424,CHEMBL2097859
gsk1519001a,CHEMBL2097859
tcmdc-142425,CHEMBL2097860
gsk1286645a,CHEMBL2097860
tcmdc-142426,CHEMBL2097861
gsk1303831a,CHEMBL2097861
tcmdc-142427,CHEMBL2097862
gsk1352914a,CHEMBL2097862
tcmdc-142428,CHEMBL2097863
gsk1667528a,CHEMBL2097863
tcmdc-142429,CHEMBL2097864
gsk1783693a,CHEMBL2097864
tcmdc-142430,CHEMBL2097865
gsk2059310a,CHEMBL2097865
tcmdc-142713,CHEMBL2097866
gsk1826011a,CHEMBL2097866
tcmdc-142714,CHEMBL2097867
gsk1982996a,CHEMBL2097867
tcmdc-142717,CHEMBL2097868
gsk480736a,CHEMBL2097868
tcmdc-142718,CHEMBL2097869
gsk547499a,CHEMBL2097869
sb-563819,CHEMBL2097870
tcmdc-142719,CHEMBL2097870
tcmdc-142715,CHEMBL2097871
gsk345724a,CHEMBL2097871
tcmdc-142712,CHEMBL2097872
gsk1731114a,CHEMBL2097872
brl-51093am,CHEMBL2097873
tcmdc-142720,CHEMBL2097873
tcmdc-142721,CHEMBL2097874
gsk1594233a,CHEMBL2097874
tcmdc-142723,CHEMBL2097875
gw645859x,CHEMBL2097875
tcmdc-142722,CHEMBL2097876
gsk937733a,CHEMBL2097876
tcmdc-142724,CHEMBL2097877
gsk1402290a,CHEMBL2097877
tcmdc-142725,CHEMBL2097878
gsk1197849a,CHEMBL2097878
tcmdc-142726,CHEMBL2097879
gsk120985a,CHEMBL2097879
tcmdc-142727,CHEMBL2097880
gsk1274122a,CHEMBL2097880
tcmdc-142728,CHEMBL2097881
gsk1299919a,CHEMBL2097881
tcmdc-142730,CHEMBL2097882
gsk217635a,CHEMBL2097882
tcmdc-142731,CHEMBL2097883
gsk471625a,CHEMBL2097883
tcmdc-142732,CHEMBL2097884
gsk918708a,CHEMBL2097884
tcmdc-142733,CHEMBL2097885
gw324595a,CHEMBL2097885
sb-252962-a,CHEMBL2097886
tcmdc-142734,CHEMBL2097886
tcmdc-142735,CHEMBL2097887
gsk1588120a,CHEMBL2097887
tcmdc-142736,CHEMBL2097888
gsk1188075a,CHEMBL2097888
tcmdc-142737,CHEMBL2097889
gsk1443033a,CHEMBL2097889
tcmdc-142738,CHEMBL2097890
gsk1826012a,CHEMBL2097890
tcmdc-142739,CHEMBL2097891
gsk1924991a,CHEMBL2097891
tcmdc-142740,CHEMBL2097892
gsk1999915a,CHEMBL2097892
tcmdc-142741,CHEMBL2097893
gsk714667a,CHEMBL2097893
sb-252961-a,CHEMBL2097894
tcmdc-142742,CHEMBL2097894
tcmdc-142744,CHEMBL2097895
gsk1925843a,CHEMBL2097895
tcmdc-142745,CHEMBL2097896
gsk1210019a,CHEMBL2097896
tcmdc-142746,CHEMBL2097897
gsk1256173a,CHEMBL2097897
tcmdc-142747,CHEMBL2097898
gsk1679883a,CHEMBL2097898
tcmdc-142748,CHEMBL2097899
gsk1825940a,CHEMBL2097899
tcmdc-142998,CHEMBL2097900
gsk1637967a,CHEMBL2097900
tcmdc-142999,CHEMBL2097901
gsk350834a,CHEMBL2097901
sb-388225-a,CHEMBL2097902
tcmdc-143000,CHEMBL2097902
tcmdc-143001,CHEMBL2097903
gsk1518999a,CHEMBL2097903
sb-746177,CHEMBL2097904
tcmdc-143002,CHEMBL2097904
tcmdc-143003,CHEMBL2097905
gsk1117127a,CHEMBL2097905
tcmdc-143005,CHEMBL2097906
gsk2250079a,CHEMBL2097906
tcmdc-143006,CHEMBL2097907
gsk472569a,CHEMBL2097907
tcmdc-143007,CHEMBL2097908
gw678927a,CHEMBL2097908
sb-204827-a,CHEMBL2097909
tcmdc-143008,CHEMBL2097909
tcmdc-143009,CHEMBL2097910
gsk1073410a,CHEMBL2097910
tcmdc-143010,CHEMBL2097911
gsk1286863a,CHEMBL2097911
tcmdc-143011,CHEMBL2097912
gsk1295475a,CHEMBL2097912
tcmdc-143012,CHEMBL2097913
gsk1777957a,CHEMBL2097913
tcmdc-143013,CHEMBL2097914
gsk1896394a,CHEMBL2097914
tcmdc-143014,CHEMBL2097915
gsk2156660a,CHEMBL2097915
tcmdc-143015,CHEMBL2097916
gsk480740a,CHEMBL2097916
sb-204909-a,CHEMBL2097917
tcmdc-143016,CHEMBL2097917
gv187303x,CHEMBL2097918
tcmdc-143017,CHEMBL2097918
brl-51100am,CHEMBL2097919
tcmdc-143018,CHEMBL2097919
tcmdc-143019,CHEMBL2097920
gsk1064445a,CHEMBL2097920
tcmdc-143020,CHEMBL2097921
gsk1157396a,CHEMBL2097921
tcmdc-143021,CHEMBL2097922
gsk1379183a,CHEMBL2097922
tcmdc-143022,CHEMBL2097923
gsk1421166a,CHEMBL2097923
tcmdc-143023,CHEMBL2097924
gsk1729163a,CHEMBL2097924
tcmdc-143024,CHEMBL2097925
gsk1788522a,CHEMBL2097925
tcmdc-143025,CHEMBL2097926
gsk1829705a,CHEMBL2097926
tcmdc-143026,CHEMBL2097927
gsk2200142a,CHEMBL2097927
tcmdc-143027,CHEMBL2097928
gsk520926a,CHEMBL2097928
tcmdc-143028,CHEMBL2097929
gw351921x,CHEMBL2097929
sb-354364,CHEMBL2097838
tcmdc-143029,CHEMBL2097838
tcmdc-143031,CHEMBL2097930
gsk1635139a,CHEMBL2097930
tcmdc-143032,CHEMBL2097931
gsk1073385a,CHEMBL2097931
tcmdc-143033,CHEMBL2097932
gsk1199840a,CHEMBL2097932
tcmdc-143034,CHEMBL2097933
gsk1789622a,CHEMBL2097933
tcmdc-143035,CHEMBL2097934
gsk1825992a,CHEMBL2097934
tcmdc-143037,CHEMBL2097935
gsk787059a,CHEMBL2097935
sb-293648-a,CHEMBL2097936
tcmdc-143038,CHEMBL2097936
tcmdc-142749,CHEMBL2097937
gsk1881038a,CHEMBL2097937
tcmdc-142751,CHEMBL2097938
gsk107678a,CHEMBL2097938
tcmdc-142752,CHEMBL2097939
gsk991960a,CHEMBL2097939
tcmdc-142754,CHEMBL2097940
gsk1505361a,CHEMBL2097940
tcmdc-142755,CHEMBL2097941
gsk2148633a,CHEMBL2097941
tcmdc-142756,CHEMBL2097942
gsk497430a,CHEMBL2097942
tcmdc-142757,CHEMBL2097943
gsk607186a,CHEMBL2097943
tcmdc-142758,CHEMBL2097944
gsk669378a,CHEMBL2097944
tcmdc-142759,CHEMBL2097945
gsk986289a,CHEMBL2097945
sb-253290-a,CHEMBL2097946
tcmdc-142760,CHEMBL2097946
sb-729215-a,CHEMBL2097947
tcmdc-142761,CHEMBL2097947
tcmdc-142762,CHEMBL2097948
gsk107516a,CHEMBL2097948
tcmdc-142763,CHEMBL2097949
gsk1254879a,CHEMBL2097949
tcmdc-142764,CHEMBL2097950
gsk1722405a,CHEMBL2097950
tcmdc-142765,CHEMBL2097951
gsk1815207a,CHEMBL2097951
tcmdc-142766,CHEMBL2097952
gsk1825998a,CHEMBL2097952
tcmdc-142767,CHEMBL2097953
gsk2168465a,CHEMBL2097953
tcmdc-142343,CHEMBL2097954
gsk1452496a,CHEMBL2097954
tcmdc-142344,CHEMBL2097955
gsk1452498a,CHEMBL2097955
sb-790594-a,CHEMBL2097956
tcmdc-142348,CHEMBL2097956
tcmdc-142345,CHEMBL2097957
gsk1829676a,CHEMBL2097957
tcmdc-142346,CHEMBL2097958
gsk1829820a,CHEMBL2097958
gr135486x,CHEMBL2097959
tcmdc-142349,CHEMBL2097959
tcmdc-142351,CHEMBL2097960
gsk1917391a,CHEMBL2097960
tcmdc-142352,CHEMBL2097961
gsk2057544a,CHEMBL2097961
tcmdc-142353,CHEMBL2097962
gsk749336a,CHEMBL2097962
tcmdc-142354,CHEMBL2097963
gw861072x,CHEMBL2097963
tcmdc-142350,CHEMBL2097964
gsk163574a,CHEMBL2097964
tcmdc-142355,CHEMBL2097965
gsk1329419a,CHEMBL2097965
brl-35822gm,CHEMBL2097966
tcmdc-142356,CHEMBL2097966
tcmdc-142357,CHEMBL2097967
gsk1188380a,CHEMBL2097967
tcmdc-142358,CHEMBL2097968
gsk1462954a,CHEMBL2097968
tcmdc-142362,CHEMBL2097969
gw874798x,CHEMBL2097969
tcmdc-142359,CHEMBL2097970
gsk2111534a,CHEMBL2097970
tcmdc-142360,CHEMBL2097971
gsk358607a,CHEMBL2097971
sb-829405,CHEMBL2097972
tcmdc-142363,CHEMBL2097972
tcmdc-142365,CHEMBL2097973
gsk186929a,CHEMBL2097973
tcmdc-142366,CHEMBL2097974
gsk1956504a,CHEMBL2097974
sb-248988,CHEMBL2097975
tcmdc-142612,CHEMBL2097975
sb-293671-a,CHEMBL2097976
tcmdc-142613,CHEMBL2097976
tcmdc-142614,CHEMBL2097977
gsk262906a,CHEMBL2097977
tcmdc-142616,CHEMBL2097978
gsk1013542a,CHEMBL2097978
tcmdc-142618,CHEMBL2097979
gsk1188389a,CHEMBL2097979
tcmdc-142619,CHEMBL2097980
gsk1216252a,CHEMBL2097980
tcmdc-142620,CHEMBL2097981
gsk963391a,CHEMBL2097981
tcmdc-142621,CHEMBL2097982
gsk975842a,CHEMBL2097982
gr51104x,CHEMBL2097983
tcmdc-142622,CHEMBL2097983
tcmdc-142623,CHEMBL2097984
gsk1214451a,CHEMBL2097984
tcmdc-142624,CHEMBL2097985
gsk148788a,CHEMBL2097985
tcmdc-142625,CHEMBL2097986
gsk1752829a,CHEMBL2097986
tcmdc-142626,CHEMBL2097987
gsk186067a,CHEMBL2097987
tcmdc-142627,CHEMBL2097988
gsk1893692a,CHEMBL2097988
tcmdc-142631,CHEMBL2097989
gsk547490a,CHEMBL2097989
sb-826304,CHEMBL2097990
tcmdc-142632,CHEMBL2097990
tcmdc-142628,CHEMBL2097991
gsk1985270a,CHEMBL2097991
tcmdc-142629,CHEMBL2097992
gsk2032710a,CHEMBL2097992
tcmdc-142633,CHEMBL2097993
gsk1079320a,CHEMBL2097993
tcmdc-142634,CHEMBL2097994
gsk1103969a,CHEMBL2097994
tcmdc-142635,CHEMBL2097995
gsk1306952a,CHEMBL2097995
tcmdc-142636,CHEMBL2097996
gsk1568930a,CHEMBL2097996
tcmdc-142637,CHEMBL2097997
gsk1752826a,CHEMBL2097997
tcmdc-142638,CHEMBL2097998
gsk1826248a,CHEMBL2097998
tcmdc-142639,CHEMBL2097999
gsk1839994a,CHEMBL2097999
tcmdc-142640,CHEMBL2098000
gsk391431a,CHEMBL2098000
gsk395715a,CHEMBL2098001
tcmdc-142768,CHEMBL2098002
gsk272286a,CHEMBL2098002
tcmdc-142769,CHEMBL2098003
gw819798x,CHEMBL2098003
tcmdc-142770,CHEMBL2098004
gsk937213a,CHEMBL2098004
tcmdc-142771,CHEMBL2098005
gsk1301131a,CHEMBL2098005
tcmdc-142772,CHEMBL2098006
gsk1519000a,CHEMBL2098006
tcmdc-142773,CHEMBL2098007
gsk1664204a,CHEMBL2098007
tcmdc-142774,CHEMBL2098008
gsk1717306a,CHEMBL2098008
tcmdc-142776,CHEMBL2098009
gsk431728a,CHEMBL2098009
tcmdc-142777,CHEMBL2098010
gsk809140a,CHEMBL2098010
tcmdc-142778,CHEMBL2098011
gsk817289a,CHEMBL2098011
gw357070a,CHEMBL2098012
tcmdc-142775,CHEMBL2098013
gsk270670a,CHEMBL2098013
gi-247341a,CHEMBL2098014
tcmdc-142779,CHEMBL2098014
tcmdc-142780,CHEMBL2098015
gsk1045380a,CHEMBL2098015
tcmdc-142781,CHEMBL2098016
gsk1191667a,CHEMBL2098016
tcmdc-142782,CHEMBL2098017
gsk1573961a,CHEMBL2098017
tcmdc-142783,CHEMBL2098018
gsk1615454a,CHEMBL2098018
tcmdc-142786,CHEMBL2098019
gsk1920455a,CHEMBL2098019
tcmdc-142787,CHEMBL2098020
gsk686665a,CHEMBL2098020
tcmdc-142788,CHEMBL2098021
gsk997258a,CHEMBL2098021
tcmdc-142785,CHEMBL2098022
gsk1829660a,CHEMBL2098022
tcmdc-142789,CHEMBL2098023
gsk1480644a,CHEMBL2098023
tcmdc-142790,CHEMBL2098024
gsk1576706a,CHEMBL2098024
tcmdc-142791,CHEMBL2098025
gsk1583389a,CHEMBL2098025
tcmdc-142792,CHEMBL2098026
gsk547491a,CHEMBL2098026
tcmdc-142793,CHEMBL2098027
gsk547525a,CHEMBL2098027
tcmdc-142794,CHEMBL2098028
gw609615x,CHEMBL2098028
tcmdc-142795,CHEMBL2097839
gsk547543a,CHEMBL2097839
tcmdc-142796,CHEMBL2098029
gsk1054388a,CHEMBL2098029
tcmdc-142797,CHEMBL2098030
gsk1279771a,CHEMBL2098030
tcmdc-142798,CHEMBL2098031
gsk1307955a,CHEMBL2098031
tcmdc-142799,CHEMBL2098032
gsk1581732a,CHEMBL2098032
tcmdc-142800,CHEMBL2098033
gsk1583248a,CHEMBL2098033
tcmdc-142801,CHEMBL2098034
gsk1688709a,CHEMBL2098034
sb-435634,CHEMBL2098035
tcmdc-142431,CHEMBL2098035
tcmdc-142432,CHEMBL2098036
gsk1042454a,CHEMBL2098036
tcmdc-142433,CHEMBL2098037
gsk1057729a,CHEMBL2098037
tcmdc-142434,CHEMBL2098038
gsk1188379a,CHEMBL2098038
tcmdc-142435,CHEMBL2098039
gsk1744926a,CHEMBL2098039
tcmdc-142436,CHEMBL2098040
gsk1750922a,CHEMBL2098040
tcmdc-142437,CHEMBL2098041
gsk1022128a,CHEMBL2098041
tcmdc-142438,CHEMBL2098042
gsk1214892a,CHEMBL2098042
tcmdc-142439,CHEMBL2098043
gsk140123a,CHEMBL2098043
tcmdc-142440,CHEMBL2098044
gsk1471133a,CHEMBL2098044
tcmdc-142441,CHEMBL2098045
gsk1540999a,CHEMBL2098045
tcmdc-142442,CHEMBL2098046
gsk1753353a,CHEMBL2098046
tcmdc-142443,CHEMBL2098047
gsk356463a,CHEMBL2098047
sb-615575,CHEMBL2098048
tcmdc-142445,CHEMBL2098048
tcmdc-142444,CHEMBL2098049
gsk957094a,CHEMBL2098049
gi-250690x,CHEMBL2098050
tcmdc-142446,CHEMBL2098050
tcmdc-142447,CHEMBL2098051
gsk1057079a,CHEMBL2098051
tcmdc-142448,CHEMBL2098052
gsk1277359a,CHEMBL2098052
tcmdc-142450,CHEMBL2098053
gw869933b,CHEMBL2098053
sb-381759,CHEMBL2098054
tcmdc-142451,CHEMBL2098054
tcmdc-142449,CHEMBL2098055
gsk1829733a,CHEMBL2098055
brl-24348pm-a,CHEMBL2098056
tcmdc-142452,CHEMBL2098056
tcmdc-142454,CHEMBL2098057
gsk547524a,CHEMBL2098057
tcmdc-142455,CHEMBL2098058
gsk695914a,CHEMBL2098058
gr135487x,CHEMBL2098059
tcmdc-142456,CHEMBL2098059
gi-105268x,CHEMBL2098060
tcmdc-142457,CHEMBL2098060
gr119270b,CHEMBL2098061
tcmdc-142458,CHEMBL2098061
tcmdc-142459,CHEMBL2098062
gsk1073692a,CHEMBL2098062
tcmdc-142460,CHEMBL2098063
gsk1215270a,CHEMBL2098063
tcmdc-142462,CHEMBL2098064
gsk2200174a,CHEMBL2098064
sb-277574,CHEMBL2098065
tcmdc-142463,CHEMBL2098065
sb-439950,CHEMBL2098066
tcmdc-142464,CHEMBL2098066
sb-811139-v,CHEMBL2098067
tcmdc-143039,CHEMBL2098067
tcmdc-143040,CHEMBL2098068
gsk463878a,CHEMBL2098068
tcmdc-143041,CHEMBL2098069
gsk662085a,CHEMBL2098069
tcmdc-143043,CHEMBL2098070
gsk133167a,CHEMBL2098070
tcmdc-143042,CHEMBL2098071
gsk1174628a,CHEMBL2098071
tcmdc-143045,CHEMBL2098072
gsk1352903a,CHEMBL2098072
tcmdc-143046,CHEMBL2098073
gsk1473876a,CHEMBL2098073
tcmdc-143047,CHEMBL2098074
gsk1540431a,CHEMBL2098074
tcmdc-143048,CHEMBL2098075
gsk1801530a,CHEMBL2098075
tcmdc-143049,CHEMBL2098076
gsk581005a,CHEMBL2098076
tcmdc-143050,CHEMBL2098077
gsk670764a,CHEMBL2098077
tcmdc-143051,CHEMBL2098078
gsk817364a,CHEMBL2098078
tcmdc-143052,CHEMBL2098079
gw874683x,CHEMBL2098079
sb-252384-a,CHEMBL2098080
tcmdc-143053,CHEMBL2098080
sb-281244,CHEMBL2098081
tcmdc-143054,CHEMBL2098081
tcmdc-143055,CHEMBL2098082
gsk1712788a,CHEMBL2098082
tcmdc-143056,CHEMBL2098083
gsk1829730a,CHEMBL2098083
tcmdc-143057,CHEMBL2098084
gsk1900293a,CHEMBL2098084
tcmdc-143058,CHEMBL2098085
gsk368523a,CHEMBL2098085
tcmdc-143059,CHEMBL2098086
gsk676381a,CHEMBL2098086
sb-461573-a,CHEMBL2098087
tcmdc-143061,CHEMBL2098087
sb-509529-v,CHEMBL2098088
tcmdc-143062,CHEMBL2098088
sb-747683,CHEMBL2098089
tcmdc-143063,CHEMBL2098089
sb-811154-v,CHEMBL2098090
tcmdc-143064,CHEMBL2098090
tcmdc-143065,CHEMBL2098091
gsk1106139a,CHEMBL2098091
tcmdc-143066,CHEMBL2098092
gsk1238425a,CHEMBL2098092
tcmdc-143067,CHEMBL2098093
gsk1325216a,CHEMBL2098093
tcmdc-143068,CHEMBL2098094
gsk1633249a,CHEMBL2098094
tcmdc-143069,CHEMBL2098095
gsk922232a,CHEMBL2098095
tcmdc-142461,CHEMBL2098096
gsk124576a,CHEMBL2098096
tcmdc-142465,CHEMBL2098097
gsk1839939a,CHEMBL2098097
tcmdc-142467,CHEMBL2098098
gsk441195a,CHEMBL2098098
tcmdc-142468,CHEMBL2098099
gsk547489a,CHEMBL2098099
tcmdc-142469,CHEMBL2098100
gsk547541a,CHEMBL2098100
tcmdc-142470,CHEMBL2098101
gsk728157a,CHEMBL2098101
tcmdc-142472,CHEMBL2098102
gsk854007a,CHEMBL2098102
tcmdc-142466,CHEMBL2098103
gsk254610a,CHEMBL2098103
tcmdc-142473,CHEMBL2098104
gsk1274131a,CHEMBL2098104
tcmdc-142474,CHEMBL2098105
gsk1817710a,CHEMBL2098105
tcmdc-142475,CHEMBL2098106
gsk222392a,CHEMBL2098106
tcmdc-142478,CHEMBL2098107
gw611920x,CHEMBL2098107
tcmdc-142476,CHEMBL2098108
gsk426032a,CHEMBL2098108
gi-259770x,CHEMBL2098109
tcmdc-142479,CHEMBL2098109
tcmdc-142480,CHEMBL2098110
gsk1517183a,CHEMBL2098110
tcmdc-142481,CHEMBL2098111
gsk489489a,CHEMBL2098111
tcmdc-142482,CHEMBL2098112
gsk547496a,CHEMBL2098112
sb-779796-v,CHEMBL2098113
tcmdc-142483,CHEMBL2098113
gr223839x,CHEMBL2098114
tcmdc-142484,CHEMBL2098114
gi-205671x,CHEMBL2098115
tcmdc-142485,CHEMBL2098115
tcmdc-142486,CHEMBL2098116
gsk1645397a,CHEMBL2098116
tcmdc-142487,CHEMBL2098117
gsk1717126a,CHEMBL2098117
tcmdc-142488,CHEMBL2098118
gsk2200168a,CHEMBL2098118
tcmdc-142489,CHEMBL2098119
gsk547512a,CHEMBL2098119
sb-255624-m,CHEMBL2098120
tcmdc-142491,CHEMBL2098120
tcmdc-142493,CHEMBL2098121
gsk829969a,CHEMBL2098121
tcmdc-142494,CHEMBL2098122
gsk1048034a,CHEMBL2098122
tcmdc-142495,CHEMBL2098123
gsk1735958a,CHEMBL2098123
tcmdc-142497,CHEMBL2098124
gsk1783702a,CHEMBL2098124
tcmdc-142499,CHEMBL2098125
gsk2200151a,CHEMBL2098125
tcmdc-142802,CHEMBL2098126
gsk1825341a,CHEMBL2098126
tcmdc-142803,CHEMBL2098127
gsk2200145a,CHEMBL2098127
tcmdc-142804,CHEMBL2097840
gsk459972a,CHEMBL2097840
sb-251011-a,CHEMBL2098128
tcmdc-142805,CHEMBL2098128
sb-430458,CHEMBL2098129
tcmdc-142806,CHEMBL2098129
tcmdc-142808,CHEMBL2098130
gsk1256136a,CHEMBL2098130
tcmdc-142810,CHEMBL2098131
gsk1839898a,CHEMBL2098131
tcmdc-142811,CHEMBL2098132
gsk431563a,CHEMBL2098132
sb-713533,CHEMBL2098133
tcmdc-142812,CHEMBL2098133
tcmdc-142815,CHEMBL2098134
gsk786331a,CHEMBL2098134
tcmdc-142814,CHEMBL2098135
gsk1758774a,CHEMBL2098135
tcmdc-142813,CHEMBL2098136
gsk1729177a,CHEMBL2098136
tcmdc-142816,CHEMBL2098137
gsk1650514a,CHEMBL2098137
tcmdc-142817,CHEMBL2098138
gsk1812410a,CHEMBL2098138
gsk1147407a,CHEMBL2098139
tcmdc-142818,CHEMBL2098140
gsk1272261a,CHEMBL2098140
tcmdc-142819,CHEMBL2098141
gsk1278038a,CHEMBL2098141
tcmdc-142820,CHEMBL2098142
gsk160672a,CHEMBL2098142
tcmdc-142821,CHEMBL2098143
gsk2124696a,CHEMBL2098143
tcmdc-142822,CHEMBL2098144
gsk2170062a,CHEMBL2098144
tcmdc-142823,CHEMBL2098145
gsk380205a,CHEMBL2098145
tcmdc-142824,CHEMBL2098146
gsk825286a,CHEMBL2098146
tcmdc-142825,CHEMBL2098147
gw874674a,CHEMBL2098147
tcmdc-142826,CHEMBL2098148
gsk831784a,CHEMBL2098148
tcmdc-142827,CHEMBL2098149
gsk152499a,CHEMBL2098149
tcmdc-142831,CHEMBL2098150
gsk854602a,CHEMBL2098150
tcmdc-142832,CHEMBL2098151
gw362225x,CHEMBL2098151
sb-274894-a,CHEMBL2098152
tcmdc-142833,CHEMBL2098152
tcmdc-142828,CHEMBL2098153
gsk1857145a,CHEMBL2098153
tcmdc-142834,CHEMBL2098154
gsk1214891a,CHEMBL2098154
tcmdc-142835,CHEMBL2098155
gsk1307488a,CHEMBL2098155
tcmdc-142836,CHEMBL2098156
gsk1402087a,CHEMBL2098156
tcmdc-142837,CHEMBL2098157
gsk1623433a,CHEMBL2098157
tcmdc-142838,CHEMBL2098158
gsk1722666a,CHEMBL2098158
tcmdc-142839,CHEMBL2098159
gsk1783644a,CHEMBL2098159
gw315922a,CHEMBL2098160
skf-18326,CHEMBL2098161
tcmdc-142367,CHEMBL2098161
tcmdc-142364,CHEMBL2098162
gsk153890a,CHEMBL2098162
tcmdc-142369,CHEMBL2098163
gsk1691926a,CHEMBL2098163
tcmdc-142370,CHEMBL2098164
gsk1188387a,CHEMBL2098164
tcmdc-142371,CHEMBL2098165
gsk1277133a,CHEMBL2098165
tcmdc-142372,CHEMBL2098166
gsk1279755a,CHEMBL2098166
tcmdc-142373,CHEMBL2098167
gsk1783663a,CHEMBL2098167
tcmdc-142374,CHEMBL2098168
gsk370378a,CHEMBL2098168
gw315921b,CHEMBL2098169
tcmdc-142375,CHEMBL2098170
gsk1281628a,CHEMBL2098170
tcmdc-142378,CHEMBL2098171
gsk984529a,CHEMBL2098171
tcmdc-142377,CHEMBL2098172
gsk1829736a,CHEMBL2098172
tcmdc-142376,CHEMBL2098173
gsk1829729a,CHEMBL2098173
tcmdc-142380,CHEMBL2098174
gsk2200160a,CHEMBL2098174
tcmdc-142379,CHEMBL2098175
gsk2200150a,CHEMBL2098175
tcmdc-142382,CHEMBL2098176
gw623128x,CHEMBL2098176
tcmdc-142383,CHEMBL2098177
gsk1759150a,CHEMBL2098177
brl-47858hg,CHEMBL2098178
tcmdc-142384,CHEMBL2098178
tcmdc-142385,CHEMBL2098179
gsk1188060a,CHEMBL2098179
tcmdc-142386,CHEMBL2098180
gsk1213629a,CHEMBL2098180
tcmdc-142390,CHEMBL2098181
gw432086x,CHEMBL2098181
tcmdc-142387,CHEMBL2098182
gsk1829732a,CHEMBL2098182
tcmdc-142388,CHEMBL2098183
gsk463114a,CHEMBL2098183
tcmdc-142391,CHEMBL2098184
gsk1783710a,CHEMBL2098184
tcmdc-142840,CHEMBL2098185
gsk1826255a,CHEMBL2098185
tcmdc-142841,CHEMBL2098186
gsk391898a,CHEMBL2098186
tcmdc-142842,CHEMBL2098187
gsk486838a,CHEMBL2098187
tcmdc-142843,CHEMBL2098188
gsk547527a,CHEMBL2098188
tcmdc-142844,CHEMBL2098189
gsk753238a,CHEMBL2098189
tcmdc-142845,CHEMBL2098190
